fdc_id,description,food_category_id
171663,"cereals, quaker, instant oatmeal, apples and cinnamon, dry",8
171664,"cereals, oats, instant, fortified, with cinnamon and spice, dry",8
171665,"cereals, wheatena, dry",8
171666,"cereals, wheatena, cooked with water",8
171667,"cereals, whole wheat hot natural cereal, dry",8
171668,"cereals, whole wheat hot natural cereal, cooked with water, without salt",8
171669,"cereals ready-to-eat, quaker, quaker puffed wheat",8
171670,"cereals, corn grits, yellow, regular and quick, unenriched, dry",8
171671,"cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt",8
171672,"cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",8
171673,"cereals, corn grits, yellow, regular, quick, enriched, cooked with water, with salt",8
171674,"cereals, malt-o-meal, chocolate, dry",8
171675,"cereals, oats, regular and quick and instant, unenriched, cooked with water ",8
171676,"cereals, wheatena, cooked with water, with salt",8
171677,"cereals, whole wheat hot natural cereal, cooked with water, with salt",8
171678,"cereals, ready-to-eat, malt-o-meal, blueberry mini spooners",8
171679,"cereals ready-to-eat, malt-o-meal, oat blenders with honey",8
171680,"cereals ready-to-eat, malt-o-meal, oat blenders with honey & almonds",8
171681,"cereals ready-to-eat, malt-o-meal, honey nut scooters",8
171682,"cereals, quaker, instant oatmeal, cinnamon swirl, high fiber",8
171683,"cereals, quaker, oatmeal, real medleys, blueberry hazelnut, dry",8
171684,"cereals, quaker, oatmeal, real medleys, apple walnut, dry",8
171685,"cereals, quaker, oatmeal, real medleys, summer berry, dry",8
171686,"acerola, ",9
171687,"acerola juice, raw",9
171688,"apples, raw, with skin ",9
171689,"apples, raw, without skin",9
171690,"apples, dehydrated ",9
171691,"apples, dried, sulfured, uncooked",9
171692,"apples, dried, sulfured, stewed, without added sugar",9
171693,"apples, dried, sulfured, stewed, with added sugar",9
171694,"apples, frozen, unsweetened, unheated ",9
171695,"applesauce, canned, unsweetened, without added ascorbic acid ",9
171696,"applesauce, canned, sweetened, without salt",9
171697,"apricots, raw",9
171698,"apricots, canned, water pack, with skin, solids and liquids",9
171699,"apricots, canned, heavy syrup pack, with skin, solids and liquids",9
171700,"apricots, canned, heavy syrup pack, without skin, solids and liquids",9
171701,"apricots, canned, extra heavy syrup pack, without skin, solids and liquids",9
171702,"apricots, dehydrated ",9
171703,"apricots, frozen, sweetened",9
171704,"apricot nectar, canned, with added ascorbic acid",9
171705,"avocados, raw, all commercial varieties",9
171706,"avocados, raw, california",9
171707,"avocados, raw, florida",9
171708,"cherries, tart, dried, sweetened ",9
171709,"blackberries, canned, heavy syrup, solids and liquids",9
171710,"blackberries, frozen, unsweetened",9
171711,"blueberries, raw",9
171712,"boysenberries, canned, heavy syrup",9
171713,"boysenberries, frozen, unsweetened",9
171714,"breadfruit, raw",9
171715,"carambola, ",9
171716,"cherries, sour, red, canned, heavy syrup pack, solids and liquids",9
171717,"cherries, sour, red, canned, extra heavy syrup pack, solids and liquids",9
171718,"cherries, sour, red, frozen, unsweetened ",9
171719,"cherries, sweet, raw",9
171720,"cherries, sweet, canned, extra heavy syrup pack, solids and liquids",9
171721,"crabapples, raw",9
171722,"cranberries, raw",9
171723,"cranberries, dried, sweetened ",9
171724,"currants, zante, dried",9
171725,"custard-apple, ",9
171726,"dates, deglet noor",9
171727,"elderberries, raw",9
171728,"beef, australian, imported, grass-fed,  external fat, raw",13
171729,"beef, australian, imported, grass-fed, seam fat, raw",13
171730,"beef, australian, imported, wagyu, external fat, aust. marble score 4/5, raw",13
171731,"beef, australian, imported, wagyu, seam fat, aust. marble score 4/5, raw",13
171732,"beef, australian, imported, wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, aust. marble score 4/5, raw",13
171733,"beef, australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean and fat, raw",13
171734,"beef, australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw",13
171735,"beef, australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean only, raw",13
171736,"beef, australian, imported, wagyu, loin, top loin steak/roast, boneless, separable lean only, aust. marble score 9, raw",13
171737,"beef, australian, imported, wagyu, rib, small end rib steak/roast, boneless, separable lean only, aust. marble score 4/5, raw",13
171738,"beef, australian, imported, wagyu, rib, small end rib steak/roast, boneless, separable lean only, aust. marble score 9, raw",13
171739,"beef, australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",13
171740,"beef, australian, imported, wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, aust. marble score 4/5, raw",13
171741,"beef, australian, imported, wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, aust. marble score 9, raw",13
171742,"beef, australian, imported, wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, aust. marble score 9, raw",13
171743,"beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",13
171744,"beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",13
171745,"beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",13
171746,"beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",13
171747,"beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",13
171748,"beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",13
171749,"beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",13
171750,"beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",13
171751,"beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, raw",13
171752,"beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",13
171753,"beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13
171754,"beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13
171755,"beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13
171756,"beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13
171757,"beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13
171758,"beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13
171759,"beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",13
171760,"beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13
171761,"beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",13
171762,"beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13
171763,"beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13
171764,"beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",13
171765,"beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13
171766,"beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",13
171767,"beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13
171768,"beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13
171769,"beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",13
171770,"beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13
171771,"beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13
171772,"beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13
171773,"beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13
171774,"beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",13
171775,"beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13
171776,"beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, raw",13
171777,"beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, select, raw",13
171778,"beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, cooked",13
171779,"beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, raw",13
171780,"beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, cooked, roasted",13
171781,"beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13
171782,"beef, chuck, clod steak, separable lean only, trimmed to 1/4"" fat, all grades, cooked, braised",13
171783,"beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, usda choice, cooked, broiled",13
171784,"beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13
171785,"beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13
171786,"beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13
171787,"beef, plate, inside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13
171788,"beef, plate, outside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13
171789,"beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13
171790,"beef, ground, 95% lean meat / 5% fat, raw",13
171791,"beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",13
171792,"beef, ground, 95% lean meat / 5% fat, patty, cooked, pan-broiled",13
171793,"beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled",13
171794,"beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned",13
171795,"beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",13
171796,"beef, ground, 85% lean meat / 15% fat, raw ",13
171797,"beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled",13
171798,"beef, ground, 80% lean meat / 20% fat, patty, cooked, pan-broiled",13
171799,"beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned",13
171800,"beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked",13
171801,"beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked",13
171802,"beef, rib, small end ",13
171803,"beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",13
171804,"beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",13
171805,"beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",13
171806,"beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",13
171807,"beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",13
171808,"beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13
171809,"beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",13
171810,"beef, rib, small end ",13
171811,"beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13
171812,"beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13
171813,"beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13
171814,"beef, short loin, top loin steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13
171815,"beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13
171816,"beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13
171817,"beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",13
171818,"beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",13
171819,"beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",13
171820,"beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",13
171821,"soup, wonton, chinese restaurant",6
171822,"soup, ramen noodle, dry, any flavor, reduced fat, reduced sodium",6
171823,"sauce, duck, ready-to-serve",6
171824,"sauce, salsa, verde, ready-to-serve",6
171825,"sauce, steak, tomato based",6
171826,"sauce, tartar, ready-to-serve",6
171827,"sauce, barbecue, sweet baby ray's, original",6
171828,"sauce, barbecue, bull's-eye, original",6
171829,"sauce, barbecue, kc masterpiece, original",6
171830,"sauce, barbecue, open pit, original",6
171831,wasabi,6
171832,"dip, bean, original flavor",6
171833,"sauce, horseradish",6
171834,"dip, frito's, bean, original flavor",6
171835,"cookie, vanilla with caramel, coconut, and chocolate coating",18
171836,"cookie, with peanut butter filling, chocolate-coated",18
171837,"cookies, animal, with frosting or icing",18
171838,"crackers, multigrain",18
171839,"cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",18
171840,"cookies, brownies, commercially prepared, reduced fat, with added fiber",18
171841,"cookies, chocolate sandwich, with creme filling, reduced fat",18
171842,"cookies, oatmeal sandwich, with creme filling",18
171843,"cookies, peanut butter, commercially prepared, sugar free",18
171844,"bread, chapati or roti, plain, commercially prepared",18
171845,"bread, naan, plain, commercially prepared, refrigerated",18
171846,"crackers, standard snack-type, with whole wheat",18
171847,"cookies, coconut macaroon",18
171848,"crackers, sandwich-type, peanut butter filled, reduced fat",18
171849,"bread, cinnamon",18
171850,"bread, wheat, sprouted",18
171851,"bread, wheat, sprouted, toasted",18
171852,"bagels, multigrain",18
171853,"pancakes, whole wheat, dry mix, incomplete",18
171854,"crackers, toast thins, low sodium",18
171855,"crackers, whole grain, sandwich-type, with peanut butter filling",18
171856,"crackers, water biscuits",18
171857,"cookies, gluten-free, chocolate sandwich, with creme filling",18
171858,"cookies, gluten-free, chocolate wafer",18
171859,"cookies, gluten-free, lemon wafer",18
171860,"cookies, gluten-free, vanilla sandwich, with creme filling",18
171861,"rolls, gluten-free, white, made with brown rice flour, tapioca starch, and potato starch",18
171862,"rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",18
171863,"rolls, gluten-free, white, made with brown rice flour, tapioca starch, and sorghum flour",18
171864,"rolls, gluten-free, whole grain, made with tapioca starch and brown rice flour",18
171865,"cookies, oatmeal, reduced fat",18
171866,"cookies, chocolate cream covered biscuit sticks",18
171867,"cookies, marie biscuit",18
171868,"cookies, vanilla sandwich with creme filling, reduced fat",18
171869,"beverages, carbonated, tonic water",14
171870,"beverages, energy drink, red bull, sugar free, with added caffeine, niacin, pantothenic acid, vitamins b6 and b12",14
171871,"beverages, carbonated, root beer",14
171872,"alcoholic beverage, wine, table, red, gamay",14
171873,"beverages, chocolate drink, milk and soy based, ready to drink, fortified",14
171874,"beverages, chocolate malt powder, prepared with 1% milk, fortified",14
171875,"beverages, carbonated, limeade, high caffeine",14
171876,"beverages, carbonated, low calorie, cola or pepper-types, with sodium saccharin, contains caffeine",14
171877,"beverages, coffee, ready to drink, vanilla, light, milk based, sweetened",14
171878,"beverages, lemonade fruit juice drink light, fortified with vitamin e and c",14
171879,"beverages, chocolate-flavor beverage mix, powder, prepared with whole milk",14
171880,"beverages, coffee, ready to drink, milk based, sweetened",14
171881,"beverages, coffee, brewed, breakfast blend",14
171882,"beverages, clam and tomato juice, canned",14
171883,"beverages, tea, green, ready to drink, ginseng and honey, sweetened",14
171884,"beverages, the coca-cola company, minute maid, lemonade",14
171885,"beverages, tea, green, ready-to-drink, diet",14
171886,"beverages, cocoa mix, no sugar added, powder",14
171887,"cocoa mix, nestle, rich chocolate hot cocoa mix",14
171888,"beverages, tea, black, ready-to-drink, lemon, sweetened",14
171889,"beverages, coffee, brewed, prepared with tap water, decaffeinated",14
171890,"beverages, coffee, brewed, prepared with tap water",14
171891,"beverages, coffee, brewed, espresso, restaurant-prepared",14
171892,"beverages, tea, black, ready-to-drink, lemon, diet",14
171893,"beverages, coffee, instant, regular, powder",14
171894,"beverages, coffee, instant, decaffeinated, prepared with water",14
171895,"beverages, ocean spray, cranberry-apple juice drink, bottled",14
171896,"beverages, ocean spray, diet cranberry juice",14
171897,"beverages, coffee, instant, with chicory",14
171898,"beverages, kraft, coffee, instant, french vanilla cafe",14
171899,"beverages, ocean spray, cran raspberry juice drink",14
171900,"beverages, ocean spray, cran lemonade",14
171901,"beverages, ocean spray, diet cran cherry",14
171902,"beverages, cranberry-grape juice drink, bottled",14
171903,"cranberry juice cocktail, bottled",14
171904,"cranberry juice cocktail, bottled, low calorie, with calcium, saccharin and corn sweetener",14
171905,"beverages, eggnog-flavor mix, powder, prepared with whole milk",14
171906,"alcoholic beverages, beer, higher alcohol",14
171907,"beverages, malt liquor beverage",14
171908,"alcoholic beverages, wine, rose",14
171909,"beverages, ocean spray, cran pomegranate",14
171910,"beverages, tea, green, brewed, decaffeinated",14
171911,"beverages, tea, green, ready to drink, unsweetened",14
171912,"beverages, citrus fruit juice drink, frozen concentrate",14
171913,"beverages, citrus fruit juice drink, frozen concentrate, prepared with water",14
171914,"beverages, fruit punch drink, without added nutrients, canned",14
171915,"beverages, tropical punch, ready-to-drink",14
171916,"beverages, grape drink, canned",14
171917,"beverages, tea, green, brewed, regular",14
171918,"beverages, tea, instant, lemon, with added ascorbic acid",14
171919,"alcoholic beverage, distilled, all ",14
171920,"alcoholic beverage, distilled, all ",14
171921,"carbonated beverage, chocolate-flavored soda",14
171922,"beverages, water, bottled, non-carbonated, evian",14
171923,"beverages, powerade zero ion4, calorie-free, assorted flavors",14
171924,"beverages, wendy's, tea, ready-to-drink, unsweetened",14
171925,"alcoholic beverage, wine, table, red, merlot",14
171926,"water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",14
171927,"beverages, v8 splash juice drinks, diet tropical blend",14
171928,"beverages, v8 splash juice drinks, berry blend",14
171929,"beverages, v8 splash juice drinks, fruit medley",14
171930,"beverages, v8 splash juice drinks, guava passion fruit",14
171931,"beverages, v8 splash juice drinks, strawberry kiwi",14
171932,"beverages, v8 splash juice drinks, tropical blend",14
171933,"beverages, v8 v-fusion juices, peach mango",14
171934,"beverages, v8 v-fusion juices, strawberry banana",14
171935,"beverages, energy drink, monster, fortified with vitamins c, b2, b3, b6, b12",14
171936,"beverages, energy drink, amp, sugar free",14
171937,"beverages, energy drink, rockstar",14
171938,"beverages, energy drink, rockstar, sugar free",14
171939,"beverages, meal supplement drink, canned, peanut flavor",14
171940,"water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",14
171941,"beverages, horchata, as served in restaurant",14
171942,"beverages, rice milk, unsweetened",14
171943,"beverages, energy drink, vault, citrus flavor",14
171944,"beverages, fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin c, added calcium",14
171945,"beverages, fruit juice drink, greater than 3% fruit juice, high vitamin c and added thiamin",14
171946,"beverages, tea, hibiscus, brewed",14
171947,"beverages, fruit juice drink, greater than 3% juice, high vitamin c",14
171948,"fish, bass, striped, raw",15
171949,"fish, bluefish, raw",15
171950,"fish, burbot, raw",15
171951,"fish, butterfish, raw",15
171952,"fish, carp, raw",15
171953,"fish, cisco, raw",15
171954,"fish, cisco, smoked",15
171955,"fish, cod, atlantic, raw",15
171956,"fish, cod, atlantic, cooked, dry heat",15
171957,"fish, croaker, atlantic, cooked, breaded and fried",15
171958,"fish, cusk, raw",15
171959,"fish, mahimahi, raw",15
171960,"fish, drum, freshwater, raw",15
171961,"fish, gefiltefish, commercial, sweet recipe",15
171962,"fish, grouper, mixed species, raw",15
171963,"fish, grouper, mixed species, cooked, dry heat",15
171964,"fish, haddock, raw",15
171965,"fish, halibut, greenland, raw",15
171966,"crustaceans, crab, blue, canned",15
171967,"crustaceans, crab, blue, crab cakes, home recipe",15
171968,"crustaceans, crab, dungeness, raw",15
171969,"crustaceans, crab, queen, raw",15
171970,"crustaceans, shrimp, mixed species, cooked, breaded and fried",15
171971,"crustaceans, shrimp, mixed species, cooked, moist heat ",15
171972,"crustaceans, shrimp, mixed species, canned",15
171973,"crustaceans, shrimp, mixed species, imitation, made from surimi",15
171974,"mollusks, clam, mixed species, cooked, breaded and fried",15
171975,"mollusks, clam, mixed species, cooked, moist heat",15
171976,"mollusks, clam, mixed species, canned, drained solids",15
171977,"mollusks, clam, mixed species, canned, liquid",15
171978,"mollusks, oyster, eastern, wild, raw",15
171979,"mollusks, oyster, eastern, cooked, breaded and fried",15
171980,"mollusks, oyster, eastern, wild, cooked, moist heat",15
171981,"mollusks, oyster, eastern, canned",15
171982,"mollusks, squid, mixed species, cooked, fried",15
171983,"mollusks, whelk, unspecified, raw",15
171984,"mollusks, whelk, unspecified, cooked, moist heat",15
171985,"fish, salmon, chinook, smoked, ",15
171986,"fish, tuna, light, canned in water, without salt, drained solids",15
171987,"fish, tuna, white, canned in oil, without salt, drained solids",15
171988,"fish, tuna, white, canned in water, without salt, drained solids",15
171989,"fish, bass, freshwater, mixed species, cooked, dry heat",15
171990,"fish, cod, pacific, cooked, dry heat ",15
171991,"fish, cusk, cooked, dry heat",15
171992,"fish, mahimahi, cooked, dry heat",15
171993,"fish, drum, freshwater, cooked, dry heat",15
171994,"fish, mackerel, pacific and jack, mixed species, cooked, dry heat",15
171995,"fish, milkfish, cooked, dry heat",15
171996,"fish, monkfish, cooked, dry heat",15
171997,"fish, pike, walleye, cooked, dry heat",15
171998,"fish, salmon, atlantic, wild, cooked, dry heat",15
171999,"fish, salmon, chinook, cooked, dry heat",15
172000,"fish, salmon, chum, cooked, dry heat",15
172001,"fish, salmon, pink, cooked, dry heat",15
172002,"fish, sucker, white, cooked, dry heat",15
172003,"fish, sunfish, pumpkin seed, cooked, dry heat",15
172004,"fish, trout, mixed species, cooked, dry heat",15
172005,"fish, tuna, skipjack, fresh, cooked, dry heat",15
172006,"fish, tuna, yellowfin, fresh, cooked, dry heat",15
172007,"crustaceans, crab, dungeness, cooked, moist heat",15
172008,"crustaceans, crab, queen, cooked, moist heat",15
172009,"crustaceans, spiny lobster, mixed species, cooked, moist heat",15
172010,"mollusks, cuttlefish, mixed species, cooked, moist heat",15
172011,"beerwurst, beer salami, pork and beef",7
172012,"bologna, beef",7
172013,"bologna, beef and pork",7
172014,"pasta, cooked, unenriched, with added salt",20
172015,"cornmeal, degermed, unenriched, white",20
172016,"wheat flour, white ",20
172017,"wheat flour, white ",20
172018,"wheat flour, white ",20
172019,"wheat flour, white ",20
172020,"wheat flour, white ",20
172021,"wheat flour, white ",20
172022,"wheat flour, white ",20
172023,millet flour,20
172024,"pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked ",20
172025,"pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry ",20
172026,"pasta, gluten-free, brown rice flour, cooked, tinkyada",20
172027,"pasta, gluten-free, corn flour and quinoa flour, cooked, ancient harvest",20
172028,"fast foods, biscuit, with egg and sausage",21
172029,"fast foods, biscuit, with egg, cheese, and bacon",21
172030,"fast foods, biscuit, with ham",21
172031,"fast foods, biscuit, with sausage",21
172032,"fast foods, english muffin, with cheese and sausage",21
172033,"fast foods, english muffin, with egg, cheese, and canadian bacon",21
172034,"fast foods, english muffin, with egg, cheese, and sausage",21
172035,"fast foods, french toast sticks",21
172036,"fast foods, sundae, strawberry",21
172037,"fast foods, shrimp, breaded and fried",21
172038,"fast foods, burrito, with beans",21
172039,"fast foods, burrito, with beans and cheese",21
172040,"pizza hut 12"" cheese pizza, hand-tossed crust",21
172041,"pizza hut 12"" cheese pizza, pan crust",21
172042,"pizza hut 12"" cheese pizza, thin 'n crispy crust",21
172043,"domino's 14"" cheese pizza, crunchy thin crust",21
172044,"domino's 14"" pepperoni pizza, classic hand-tossed crust",21
172045,"domino's 14"" pepperoni pizza, ultimate deep dish crust",21
172046,"domino's 14"" extravaganzza feast pizza, classic hand-tossed crust",21
172047,"little caesars 14"" original round cheese pizza, regular crust",21
172048,"little caesars 14"" original round pepperoni pizza, regular crust",21
172049,"little caesars 14"" original round meat and vegetable pizza, regular crust",21
172050,"little caesars 14"" cheese pizza, large deep dish crust",21
172051,"pizza hut 14"" cheese pizza, thin 'n crispy crust",21
172052,"pizza hut 14"" pepperoni pizza, hand-tossed crust",21
172053,"pizza hut 14"" pepperoni pizza, pan crust",21
172054,"pizza hut 14"" super supreme pizza, hand-tossed crust",21
172055,"fast food, pizza chain, 14"" pizza, meat and vegetable topping, regular crust",21
172056,"fast foods, griddle cake sandwich, egg, cheese, and sausage",21
172057,"fast foods, griddle cake sandwich, sausage",21
172058,"fast foods, griddle cake sandwich, egg, cheese, and bacon",21
172059,"mcdonald's, sausage mcgriddles",21
172060,"mcdonald's, sausage, egg & cheese mcgriddles",21
172061,"mcdonald's, vanilla reduced fat ice cream cone",21
172062,"mcdonald's, strawberry sundae",21
172063,"mcdonald's, sausage burrito",21
172064,"mcdonald's, big breakfast",21
172065,"mcdonald's, double cheeseburger",21
172066,"mcdonald's, double quarter pounder with cheese",21
172067,"mcdonald's, big mac ",21
172068,"mcdonald's, sausage mcmuffin with egg",21
172069,"mcdonald's, bacon egg & cheese biscuit",21
172070,"mcdonald's, sausage biscuit",21
172071,"mcdonald's, sausage biscuit with egg",21
172072,mcdonald's bacon ranch salad with crispy chicken,21
172073,"mcdonald's, bacon ranch salad without chicken",21
172074,"mcdonald's, side salad",21
172075,"mcdonald's, fruit 'n yogurt parfait",21
172076,"burger king, croissan'wich with egg and cheese",21
172077,"burger king, french toast sticks",21
172078,"burger king, hash brown rounds",21
172079,"fast foods, miniature cinnamon rolls",21
172080,"fast foods, hamburger; double, large patty; with condiments, vegetables and mayonnaise",21
172081,"fast foods, cheeseburger; single, large patty; with condiments, vegetables and mayonnaise",21
172082,"fast foods, cheeseburger; single, large patty; with condiments",21
172083,"fast foods, cheeseburger; double, large patty; with condiments, vegetables and mayonnaise",21
172084,"fast foods, cheeseburger; double, regular patty; double decker bun with condiments and special sauce",21
172085,"light ice cream, soft serve, blended with cookie pieces",21
172086,"popeyes, biscuit",21
172087,"popeyes, coleslaw",21
172088,"popeyes, mild chicken strips, analyzed 2006",21
172089,"spaghetti with meat sauce, frozen entree",22
172090,"beef macaroni with tomato sauce, frozen entree, reduced fat",22
172091,"pasta with sliced franks in tomato sauce, canned entree",22
172092,"turkey pot pie, frozen entree",22
172093,"beef pot pie, frozen entree, prepared",22
172094,"tortellini, pasta with cheese filling, fresh-refrigerated, as purchased",22
172095,"pizza, meat topping, thick crust, frozen, cooked",21
172096,"pizza, pepperoni topping, regular crust, frozen, cooked",21
172097,"chili con carne with beans, canned entree",22
172098,"chili, no beans, canned entree",22
172099,"spaghetti, with meatballs in tomato sauce, canned",22
172100,"pasta with tomato sauce, no meat, canned",22
172101,"lasagna with meat & sauce, low-fat, frozen entree",22
172102,"burrito, beef and bean, microwaved",22
172103,"egg rolls, pork, refrigerated, heated",22
172104,"egg rolls, chicken, refrigerated, heated",22
172105,"egg rolls, vegetable, frozen, prepared",22
172106,"lasagna, vegetable, frozen, baked",22
172107,"hot pockets, meatballs & mozzarella stuffed sandwich, frozen",22
172108,"lean pockets, ham n cheddar",22
172109,"lean pockets, meatballs & mozzarella",22
172110,"chili with beans, microwavable bowls",22
172111,"chicken, nuggets, dark and white meat, precooked, frozen, not reheated",22
172112,"chicken, nuggets, white meat, precooked, frozen, not reheated",22
172113,"ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees",22
172114,"lasagna with meat sauce, frozen, prepared",22
172115,"beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13
172116,"beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",13
172117,"beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13
172118,"beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13
172119,"beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13
